Fecha;Dia;Mes;anio;Temperatura_Abrigo_150cm_Media;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Precipitacion_Pluviometrica;Granizo;Nieve;Helada;Clasificacion Heladas;Heliofania_Efectiva;Heliofania_Relativa;Tesion_Vapor_Media;Humedad_Media;Rocio_Medio;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Radiacion_Global;Evapotranspiracion_Potencial;Horas_Frio
26/3/1985;26;3;1985;16,10;23,3;8,9;0;0;0;0;0;9,7;82;12,2;65;9,9;4,8;;6;17.8;2.6;0,00
27/3/1985;27;3;1985;14,40;21,9;6,9;0;0;0;0;0;9,3;79;10,7;60;8;7,2;;9;17.2;2.6;0,16
28/3/1985;28;3;1985;13,05;20,2;5,9;0;0;0;0;0;9,6;82;8,3;51;4,3;17,6;;22;17.4;3.7;1,85
29/3/1985;29;3;1985;16,70;24,4;9;0;0;0;0;0;9,6;82;10,3;45;7,4;19,2;;24;17.3;4.3;0,00
30/3/1985;30;3;1985;19,25;26,9;11,6;0;0;0;0;0;9,5;81;11,5;54;9;11,2;;14;17.0;3.7;0,00
31/3/1985;31;3;1985;19,20;28;10,4;0;0;0;0;0;9,6;82;13,6;66;11,5;3,2;;4;17.0;2.6;0,00
1/4/1985;1;4;1985;17,95;26;9,9;0;0;0;0;0;8,4;72;10,3;54;7,4;8,8;;11;15.4;3.2;0,00
2/4/1985;2;4;1985;14,70;18,2;11,2;0;0;0;0;0;4,7;41;8,7;54;5;8,8;;11;10.6;2.6;0,00
3/4/1985;3;4;1985;10,60;16,2;5;0;0;0;0;0;9,6;83;7;61;1,9;6,4;;8;16.6;2.1;4,29
4/4/1985;4;4;1985;11,75;21,8;1,7;0;0;0;0;0;9,7;85;7,5;56;2,9;6,4;;8;16.6;2.2;6,33
5/4/1985;5;4;1985;14,55;23,2;5,9;0;0;0;0;0;5,2;45;9,7;63;6,5;1,6;;2;11.0;1.7;1,53
6/4/1985;6;4;1985;13,45;20,1;6,8;0;0;0;0;0;7,5;66;8,6;53;4,8;8;;10;13.7;2.4;0,36
7/4/1985;7;4;1985;15,60;25,3;5,9;0;0;0;0;0;8,7;77;10,4;64;7,5;3,2;;4;15.0;2.0;1,36
8/4/1985;8;4;1985;13,55;22,3;4,8;0;0;0;0;0;8,7;77;9;64;5,4;5,6;;7;14.9;2.1;3,02
9/4/1985;9;4;1985;12,30;21;3,6;0;0;0;0;0;8,9;79;7,4;63;2,7;8,8;;11;15.0;2.4;4,69
10/4/1985;10;4;1985;12,65;20,1;5,2;0;0;0;0;0;8,6;77;8,3;63;4,3;0,8;;1;14.5;1.5;2,90
11/4/1985;11;4;1985;11,30;19;3,6;2;0;0;0;0;4,3;38;8,3;66;4,3;3,2;;4;9.4;1.5;5,30
12/4/1985;12;4;1985;14,25;18,4;10,1;1,4;0;0;0;0;5,3;48;11,8;78;9,4;3,2;;4;10.5;1.5;0,00
13/4/1985;13;4;1985;14,60;19,4;9,8;0,1;0;0;0;0;#VALOR!;#VALOR!;12;81;9,7;1,6;;2;;;0,00
14/4/1985;14;4;1985;14,40;24,2;4,6;0;0;0;0;0;#VALOR!;#VALOR!;9,1;54;5,6;15,2;;19;;;2,94
15/4/1985;15;4;1985;12,70;17,6;7,8;0,7;0;0;0;0;#VALOR!;#VALOR!;8,4;59;4,5;7,2;;9;;;0,00
16/4/1985;16;4;1985;16,65;20,4;12,9;0;0;0;0;0;#VALOR!;#VALOR!;7,5;43;2,9;13,6;;17;;;0,00
17/4/1985;17;4;1985;12,35;17,1;7,6;0;0;0;0;0;#VALOR!;#VALOR!;7,7;58;3,2;7,2;;9;;;0,00
18/4/1985;18;4;1985;12,90;23,7;2,1;0;0;0;0;0;#VALOR!;#VALOR!;8,9;67;5,3;4;;5;;;5,44
19/4/1985;19;4;1985;15,70;26,7;4,7;0;0;0;0;0;#VALOR!;#VALOR!;8,3;51;4,3;7,2;;9;;;2,51
20/4/1985;20;4;1985;10,45;18,9;2;0;0;0;0;0;#VALOR!;#VALOR!;6;54;-0,2;3,2;;4;;;7,10
21/4/1985;21;4;1985;11,35;21,4;1,3;0;0;0;0;0;9,2;85;8,7;60;5;1,6;;2;13.9;1.1;6,81
22/4/1985;22;4;1985;14,35;25,4;3,3;0;0;0;0;0;9,6;89;8,3;63;4,3;1,6;;2;14.2;1.3;4,02
23/4/1985;23;4;1985;15,70;27,2;4,2;0;0;0;0;0;9,1;85;11,1;53;8,5;3,2;;4;13.6;1.5;2,92
24/4/1985;24;4;1985;20,45;29,1;11,8;0;0;0;0;0;9,6;90;12,4;52;10,1;4,8;;6;14.0;2.1;0,00
25/4/1985;25;4;1985;17,90;24,7;11,1;0;0;0;0;0;6,3;59;12,9;70;10,7;4,8;;6;10.4;1.7;0,00
26/4/1985;26;4;1985;13,15;20,3;6;0;0;0;0;0;7,4;70;7,3;54;2,5;3,2;;4;11.4;1.4;1,68
27/4/1985;27;4;1985;8,80;14,4;3,2;0;0;0;0;0;9,5;90;5,6;59;-1,2;4,8;;6;13.5;1.2;8,14
28/4/1985;28;4;1985;7,05;14,2;-0,10;0;0;0;1;1;9,4;89;6;58;-0,2;7,2;;9;13.3;1.2;11,92
29/4/1985;29;4;1985;7,15;12,1;2,2;0;0;0;0;0;6,5;62;4,6;53;-3,8;4,8;;6;10.2;1.3;11,64
30/4/1985;30;4;1985;7,30;14,4;0,2;0;0;0;0;0;8,9;85;5,9;61;-0,5;3,2;;4;12.6;0.9;11,49
1/5/1985;1;5;1985;6,20;15,8;-3,40;0;0;0;1;2;8,1;78;5,1;51;-2,5;5,6;;7;11.6;1.1;13,00
2/5/1985;2;5;1985;13,15;22;4,3;0;0;0;0;0;9,5;92;8,3;55;4,3;5,6;;7;12.9;1.3;3,66
3/5/1985;3;5;1985;11,35;21,7;1;0;0;0;0;0;9,0;87;5,7;51;-1;3,2;;4;12.3;1.2;6,96
4/5/1985;4;5;1985;11,40;20,5;2,3;0;0;0;0;0;8,0;78;7;62;1,9;0,8;;1;11.2;0.8;6,20
5/5/1985;5;5;1985;8,60;19,5;-2,30;0;0;0;1;2;7,9;77;5,9;59;-0,5;3,2;;4;11.1;0.9;10,24
6/5/1985;6;5;1985;8,35;17,6;-0,90;0;0;0;1;1;9,1;89;5,2;52;-2,2;5,6;;7;12.1;1.3;10,25
7/5/1985;7;5;1985;10,70;20,4;1;0;0;0;0;0;7,9;77;5,9;57;-0,5;4,8;;6;10.9;1.3;7,42
8/5/1985;8;5;1985;9,70;21,4;-2,00;0;0;0;1;2;7,8;77;5,8;47;-0,7;11,2;;14;10.7;1.9;9,23
9/5/1985;9;5;1985;15,50;21,8;9,2;0;0;0;0;0;8,5;84;7,2;44;2,3;7,2;;9;11.3;2.0;0,00
10/5/1985;10;5;1985;10,25;22;-1,50;0;0;0;1;1;8,4;83;5,3;60;-1,9;1,6;;2;11.1;1.0;8,68
11/5/1985;11;5;1985;10,55;23,1;-2,00;0;0;0;1;2;6,8;67;6;51;-0,2;4,8;;6;9.5;1.3;8,61
12/5/1985;12;5;1985;10,40;13,4;7,4;13;0;0;0;0;0,0;0;11,4;83;8,9;7,2;;9;3.1;0.6;0,00
13/5/1985;13;5;1985;12,15;16,5;7,8;1,1;0;0;0;0;3,4;34;11,9;84;9,5;3,2;;4;6.2;0.6;0,00
14/5/1985;14;5;1985;13,00;19,5;6,5;0;0;0;0;0;8,1;81;8,3;65;4,3;9,6;;12;10.5;1.7;0,92
15/5/1985;15;5;1985;12,75;23,3;2,2;0;0;0;0;0;1,3;13;7,5;54;2,9;9,6;;12;4.2;2.0;5,46
16/5/1985;16;5;1985;14,80;23,5;6,1;0;0;0;0;0;4,9;49;7,1;55;2,1;8,8;;11;7.4;2.2;1,24
17/5/1985;17;5;1985;6,55;12,3;0,8;0;0;0;0;0;0,0;0;7,2;76;2,3;3,2;;4;2.9;0.7;12,94
18/5/1985;18;5;1985;7,05;13,2;0,9;0;0;0;0;0;8,2;83;5,2;63;-2,2;7,2;;9;10.2;1.3;11,90
19/5/1985;19;5;1985;6,55;15,4;-2,30;0;0;0;1;2;3,4;35;6;56;-0,2;9,6;;12;5.9;1.2;12,61
20/5/1985;20;5;1985;13,85;17,5;10,2;0;0;0;0;0;5,1;52;6,7;45;1,3;15,2;;19;7.3;3.0;0,00
21/5/1985;21;5;1985;8,50;15,1;1,9;0;0;0;0;0;8,0;82;6,1;57;0;4,8;;6;9.8;1.0;9,27
22/5/1985;22;5;1985;8,55;13,3;3,8;0;0;0;0;0;1,9;19;6,1;61;0;5,6;;7;4.4;1.2;8,08
23/5/1985;23;5;1985;10,10;20,3;-0,10;0;0;0;1;1;4,4;45;6,7;52;1,3;15,2;;19;6.6;2.1;8,35
24/5/1985;24;5;1985;11,40;17,6;5,2;0;0;0;0;0;1,4;14;8,2;59;4,1;16;;20;4.0;2.1;3,48
25/5/1985;25;5;1985;9,60;18,4;0,8;0,4;0;0;0;0;3,5;36;6,5;57;0,9;8,8;;11;5.7;1.4;8,45
26/5/1985;26;5;1985;10,75;16,4;5,1;4;0;0;0;0;8,0;83;6,8;55;1,5;12;;15;9.5;1.9;4,04
27/5/1985;27;5;1985;11,60;18,4;4,8;1;0;0;0;0;1,7;18;9,4;64;6,1;8,8;;11;4.1;1.2;3,88
28/5/1985;28;5;1985;13,55;19,4;7,7;0;0;0;0;0;2,2;23;7,4;64;2,7;1,6;;2;4.5;1.0;0,00
29/5/1985;29;5;1985;8,90;12,3;5,5;0;0;0;0;0;3,3;34;6,8;67;1,5;8,8;;11;5.4;1.3;5,29
30/5/1985;30;5;1985;8,65;16,9;0,4;1,1;0;0;0;0;4,8;50;7,8;72;3,4;3,2;;4;6.6;0.6;9,60
31/5/1985;31;5;1985;8,20;12,6;3,8;0,3;0;0;0;0;3,3;34;6,8;66;1,5;4,8;;6;5.4;0.8;8,73
1/6/1985;1;6;1985;7,10;13,4;0,8;0;0;0;0;0;8,4;88;5,6;59;-1,2;9,6;;12;9.5;1.4;11,81
2/6/1985;2;6;1985;5,35;10,9;-0,20;1;0;0;1;1;0,2;2;8;81;3,8;3,2;;4;2.7;0.4;15,57
3/6/1985;3;6;1985;10,45;14;6,9;0;0;0;0;0;1,2;13;10,6;78;7,8;7,2;;9;3.5;0.7;0,34
4/6/1985;4;6;1985;13,80;20,4;7,2;0;0;0;0;0;8,0;84;9,4;70;6,1;0,8;;1;9.1;0.7;0,00
5/6/1985;5;6;1985;5,85;11,6;0,1;0;0;0;0;0;3,9;41;8,2;82;4,1;3,2;;4;5.7;0.2;14,40
6/6/1985;6;6;1985;4,80;11,8;-2,20;0;0;0;1;2;1,0;11;7,1;80;2,1;3,2;;4;3.3;0.4;15,77
7/6/1985;7;6;1985;6,10;11,3;0,9;0;0;0;0;0;7,4;78;6,3;68;0,4;8,8;;11;8.5;0.9;14,08
8/6/1985;8;6;1985;5,20;11,6;-1,20;0;0;0;1;1;7,6;80;5,9;72;-0,5;2,4;;3;8.6;0.5;15,38
9/6/1985;9;6;1985;3,25;11,3;-4,80;0;0;0;1;3;6,4;68;5,7;78;-1;2,4;;3;7.6;0.4;17,59
10/6/1985;10;6;1985;2,00;8,2;-4,20;0;0;0;1;3;2,6;28;6,6;84;1,1;4,8;;6;4.6;0.1;21,68
11/6/1985;11;6;1985;6,80;15,2;-1,60;0;0;0;1;1;2,8;30;7,5;78;2,9;0,8;;1;4.7;0.3;12,29
12/6/1985;12;6;1985;7,50;10,5;4,5;0;0;0;0;0;2,3;24;9;80;5,4;7,2;;9;4.3;0.4;10,00
13/6/1985;13;6;1985;7,80;10,4;5,2;0;0;0;0;0;0,2;2;9;89;5,4;1,6;;2;2.6;0.4;8,31
14/6/1985;14;6;1985;8,15;15,2;1,1;0;0;0;0;0;5,5;59;7,8;80;3,4;3,2;;4;6.8;0.5;10,04
15/6/1985;15;6;1985;5,75;8,5;3;7,5;0;0;0;0;0,0;0;9,5;96;6,2;3,2;;4;2.4;0.2;17,45
16/6/1985;16;6;1985;8,25;10,3;6,2;0,2;0;0;0;0;0,5;5;9,4;88;6,1;4,8;;6;2.8;0.5;4,68
17/6/1985;17;6;1985;6,80;10,2;3,4;0,1;0;0;0;0;0,8;9;8,9;93;5,3;1,6;;2;3.1;0.3;12,71
18/6/1985;18;6;1985;10,60;15,3;5,9;0;0;0;0;0;6,1;65;9,2;78;5,8;0,8;;1;7.3;0.4;2,81
19/6/1985;19;6;1985;9,70;16,5;2,9;0;0;0;0;0;7,3;78;7,1;69;2,1;4,8;;6;8.2;1.0;7,24
20/6/1985;20;6;1985;6,25;13,4;-0,90;0,1;0;0;1;1;3,2;34;6,1;69;0;1,6;;2;5.0;0.5;13,26
21/6/1985;21;6;1985;8,60;12,5;4,7;0;0;0;0;0;0,0;0;8,4;75;4,5;3,2;;4;2.4;0.7;7,08
22/6/1985;22;6;1985;7,95;14,1;1,8;0;0;0;0;0;0,4;4;8,3;82;4,3;3,2;;4;2.7;0.6;10,15
23/6/1985;23;6;1985;10,75;20;1,5;0;0;0;0;0;8,1;86;8,2;72;4,1;1,6;;2;8.8;0.6;7,14
24/6/1985;24;6;1985;8,15;16,5;-0,20;0;0;0;1;1;7,7;82;7,9;80;3,6;3,2;;4;8.5;0.5;10,35
25/6/1985;25;6;1985;5,95;9,2;2,7;3,5;0;0;0;0;0,0;0;10,6;95;7,8;7,2;;9;2.4;0.2;15,88
26/6/1985;26;6;1985;10,15;11,5;8,8;0,3;0;0;0;0;0,0;0;12;95;9,7;3,2;;4;2.4;0.3;0,00
27/6/1985;27;6;1985;9,55;11,7;7,4;3;0;0;0;0;6,7;71;10,8;90;8,1;3,2;;4;7.8;0.2;0,00
29/6/1985;29;6;1985;7,05;13,2;0,9;0,2;0;0;0;0;0,1;1;7,3;80;2,5;3,2;;4;2.5;0.7;11,90
30/6/1985;30;6;1985;8,85;15,6;2,1;0;0;0;0;0;6,6;70;8,4;75;4,5;1,6;;2;7.7;0.4;8,71
1/7/1985;1;7;1985;9,15;14,4;3,9;0;0;0;0;0;0,0;0;8,1;69;3,9;4,8;;6;2.5;0.9;7,09
2/7/1985;2;7;1985;16,60;20,8;12,4;0;0;0;0;0;3,1;33;9;49;5,4;18,4;;23;5.0;3.3;0,00
3/7/1985;3;7;1985;10,75;15,4;6,1;0;0;0;0;0;0,6;6;7,7;70;3,2;5,6;;7;3.0;1.2;2,32
4/7/1985;4;7;1985;2,90;9,6;-3,80;0;0;0;1;2;7,4;78;4,1;65;-5,4;5,6;;7;8.4;0.9;19,34
5/7/1985;5;7;1985;1,85;10,8;-7,10;0;0;0;1;3;4,7;50;4,2;65;-5;4;;5;6.3;0.6;18,91
6/7/1985;6;7;1985;8,40;19;-2,20;0;0;0;1;2;4,7;50;6,7;65;1,3;4,8;;6;6.3;0.9;10,42
7/7/1985;7;7;1985;8,35;13,4;3,3;0,2;0;0;0;0;1,1;12;8,3;70;4,3;0,8;;1;3.4;0.5;8,79
8/7/1985;8;7;1985;5,50;10,3;0,7;6;0;0;0;0;0,0;0;7,7;92;3,2;1,6;;2;2.5;0.4;15,75
9/7/1985;9;7;1985;3,05;8,4;-2,30;0;0;0;1;2;6,4;67;5,4;74;-1,7;4,8;;6;7.8;0.5;20,86
10/7/1985;10;7;1985;1,40;9,2;-6,40;0;0;0;1;3;6,7;70;4,5;73;-4,1;4,8;;6;8.1;0.6;20,62
11/7/1985;11;7;1985;3,50;11;-4,00;0;0;0;1;3;0,1;1;5,2;75;-2,2;2,4;;3;2.7;0.7;17,60
12/7/1985;12;7;1985;4,90;13;-3,20;0;0;0;1;2;4,1;43;6,4;78;0,6;2,4;;3;6.0;0.4;15,11
13/7/1985;13;7;1985;7,10;17;-2,80;0;0;0;1;2;7,9;82;6,5;72;0,9;0,8;;1;9.2;0.5;11,88
14/7/1985;14;7;1985;4,65;11,3;-2,00;0;0;0;1;2;2,6;27;6,6;78;1,1;12,8;;16;4.8;0.8;16,24
15/7/1985;15;7;1985;4,80;6,4;3,2;1;0;0;0;0;0,0;0;6,7;78;1,3;6,4;;8;2.7;0.7;24,00
16/7/1985;16;7;1985;5,80;7,5;4,1;0;0;0;0;0;0,0;0;8,1;86;3,9;1,6;;2;2.7;0.4;20,47
17/7/1985;17;7;1985;7,75;15;0,5;0;0;0;0;0;8,1;84;7,6;75;3;3,2;;4;9.6;0.5;10,76
18/7/1985;18;7;1985;9,00;17,2;0,8;0;0;0;0;0;7,6;78;7,3;67;2,5;4,8;;6;9.2;0.8;9,07
19/7/1985;19;7;1985;8,00;15,4;0,6;0;0;0;0;0;8,3;85;6,5;71;0,9;4,8;;6;9.9;0.9;10,38
20/7/1985;20;7;1985;7,60;18,2;-3,00;0;0;0;1;2;6,7;69;6,1;67;0;1,6;;2;8.5;0.7;11,32
21/7/1985;21;7;1985;10,20;19,4;1;0;0;0;0;0;3,7;38;6,5;62;0,9;5,6;;7;6.0;1.2;7,83
22/7/1985;22;7;1985;11,65;13,4;9,9;0,5;0;0;0;0;0,0;0;11,3;85;8,8;4,8;;6;2.8;0.8;0,00
23/7/1985;23;7;1985;8,70;10,8;6,6;0;0;0;0;0;0,0;0;9,2;86;5,8;4,8;;6;2.8;0.7;2,29
24/7/1985;24;7;1985;6,00;12,3;-0,30;0;0;0;1;1;7,6;77;7,3;80;2,5;1,6;;2;9.6;0.3;13,90
25/7/1985;25;7;1985;6,20;11,4;1;0,7;0;0;0;0;0,6;6;7,3;80;2,5;0,8;;1;3.4;0.5;13,85
26/7/1985;26;7;1985;7,55;11,4;3,7;8,5;0;0;0;0;0,0;0;7,9;76;3,6;4,8;;6;2.9;0.8;10,29
27/7/1985;27;7;1985;7,20;8,2;6,2;30,4;0;0;0;0;0,0;0;8,9;88;5,3;4,8;;6;2.9;0.6;9,60
28/7/1985;28;7;1985;7,55;9;6,1;0,1;0;0;0;0;0,0;0;9,1;88;5,6;1,6;;2;3.0;0.5;7,45
29/7/1985;29;7;1985;8,00;10;6;0;0;0;0;0;0,0;0;9,6;92;6,4;1,6;;2;3.0;0.5;6,00
30/7/1985;30;7;1985;8,10;12,1;4,1;0;0;0;0;0;3,9;39;8,7;84;5;5,6;;7;6.6;0.6;8,70
31/7/1985;31;7;1985;7,55;14,3;0,8;0;0;0;0;0;5,9;59;6,2;61;0,2;9,6;;12;8.5;1.3;11,02
1/8/1985;1;8;1985;12,65;21,3;4;0;0;0;0;0;3,7;37;9,1;61;5,6;4,8;;6;6.5;1.2;4,16
2/8/1985;2;8;1985;12,90;23,2;2,6;0;0;0;0;0;6,1;60;9,1;65;5,6;1,6;;2;8.8;0.8;5,13
3/8/1985;3;8;1985;13,10;21,4;4,8;0;0;0;0;0;6,4;63;8,2;65;4,1;2,4;;3;9.2;1.0;3,18
4/8/1985;4;8;1985;11,05;16,1;6;0;0;0;0;0;6,3;62;8,2;65;4,1;5,6;;7;9.2;1.1;2,38
5/8/1985;5;8;1985;5,00;10,2;-0,20;0;0;0;1;1;1,1;11;6,7;82;1,3;4,8;;6;4.3;0.7;16,62
6/8/1985;6;8;1985;5,80;12,8;-1,20;0;0;0;1;1;7,3;71;5;55;-2,7;7,2;;9;10.3;1.1;14,06
7/8/1985;7;8;1985;4,10;10,5;-2,30;0;0;0;1;2;8,5;83;5,1;71;-2,5;3,2;;4;11.5;0.6;17,44
8/8/1985;8;8;1985;1,45;10,2;-7,30;0;0;0;1;3;7,5;73;3,8;64;-6,4;3,2;;4;10.7;0.6;19,61
9/8/1985;9;8;1985;1,70;10,4;-7,00;0;0;0;1;3;7,5;72;4,4;72;-4,4;4;;5;10.7;0.6;19,31
10/8/1985;10;8;1985;4,90;15,7;-5,90;0;0;0;1;3;8,2;79;4,8;60;-3,3;4;;5;11.5;0.8;14,33
11/8/1985;11;8;1985;7,90;17,6;-1,80;0;0;0;1;1;8,4;81;5,7;51;-1;4,8;;6;11.8;1.0;10,89
12/8/1985;12;8;1985;10,15;18,4;1,9;0;0;0;0;0;7,1;68;6,8;64;1,5;2,4;;3;10.6;1.0;7,42
13/8/1985;13;8;1985;10,80;21,4;0,2;0;0;0;0;0;6,2;59;6,1;51;0;7,2;;9;9.8;1.7;7,70
14/8/1985;14;8;1985;7,90;13,5;2,3;0;0;0;0;0;5,4;51;5,1;49;-2,5;4,8;;6;9.1;1.3;10,07
15/8/1985;15;8;1985;6,50;13,4;-0,40;0;0;0;1;1;1,0;9;5,6;59;-1,2;1,6;;2;4.6;1.0;12,87
16/8/1985;16;8;1985;9,00;16,7;1,3;0;0;0;0;0;9,6;91;5,5;48;-1,4;8,8;;11;13.6;1.7;8,88
17/8/1985;17;8;1985;10,60;19,8;1,4;0;0;0;0;0;8,8;83;5,3;50;-1,9;3,2;;4;12.9;1.2;7,30
18/8/1985;18;8;1985;7,65;18,1;-2,80;0;0;0;1;2;8,2;77;5,3;59;-1,9;2,4;;3;12.3;1.0;11,25
19/8/1985;19;8;1985;7,50;16,6;-1,60;0;0;0;1;1;8,9;83;5;43;-2,7;11,2;;14;13.2;1.9;11,34
20/8/1985;20;8;1985;6,20;15,3;-2,90;0;0;0;1;2;8,9;83;5,4;57;-1,7;3,2;;4;13.3;1.0;13,05
21/8/1985;21;8;1985;10,05;20,3;-0,20;0;0;0;1;1;8,8;82;6,4;55;0,6;4;;5;13.3;1.3;8,43
22/8/1985;22;8;1985;11,90;20,3;3,5;0;0;0;0;0;6,5;60;8,5;63;4,6;4;;5;10.9;1.4;5,00
23/8/1985;23;8;1985;9,90;17,4;2,4;0;0;0;0;0;4,7;43;8,4;65;4,5;4,8;;6;9.0;1.2;7,36
24/8/1985;24;8;1985;10,35;18,5;2,2;0;0;0;0;0;8,2;75;6,5;60;0,9;5,6;;7;13.0;1.6;7,07
25/8/1985;25;8;1985;8,15;16,2;0,1;0;0;0;0;0;8,2;75;6,1;56;0;3,2;;4;13.1;1.2;10,29
26/8/1985;26;8;1985;7,35;15,7;-1,00;0;0;0;1;1;8,6;78;4,8;45;-3,3;14,4;;18;13.6;2.4;11,50
27/8/1985;27;8;1985;9,40;19,6;-0,80;0;0;0;1;1;5,9;54;5,8;51;-0,7;4,8;;6;10.7;1.6;9,18
28/8/1985;28;8;1985;8,70;18,5;-1,10;0;0;0;1;1;8,8;80;6,6;53;1,1;4;;5;14.1;1.4;9,92
29/8/1985;29;8;1985;10,20;18,2;2,2;0;0;0;0;0;4,0;36;6,2;49;0,2;8,8;;11;8.7;2.1;7,20
30/8/1985;30;8;1985;9,85;15,5;4,2;0;0;0;0;0;0,0;0;6,9;52;1,7;10,4;;13;4.2;2.0;5,95
31/8/1985;31;8;1985;7,75;15,6;-0,10;0;0;0;1;1;9,1;81;5,1;53;-2,5;1,6;;2;14.8;1.3;10,85
1/9/1985;1;9;1985;9,05;22,1;-4,00;0;0;0;1;3;8,6;77;4,7;44;-3,6;4,8;;6;14.3;1.8;10,11
2/9/1985;2;9;1985;11,35;24,4;-1,70;0;0;0;1;1;9,3;83;6,4;40;0,6;4,8;;6;15.3;1.9;8,00
3/9/1985;3;9;1985;13,25;21,3;5,2;0;0;0;0;0;9,5;84;7,2;44;2,3;5,6;;7;15.6;2.1;2,68
4/9/1985;4;9;1985;10,60;19,8;1,4;0;0;0;0;0;7,3;64;7,1;58;2,1;2,4;;3;13.1;1.5;7,30
5/9/1985;5;9;1985;10,65;18,1;3,2;0;0;0;0;0;0,0;0;7,5;64;2,9;0,8;;1;4.5;1.2;6,12
6/9/1985;6;9;1985;9,10;19,2;-1,00;0;0;0;1;1;2,3;20;6,9;59;1,7;0,8;;1;7.3;1.2;9,50
7/9/1985;7;9;1985;12,90;26,6;-0,80;0;0;0;1;1;9,2;80;6,3;43;0,4;7,2;;9;15.8;2.5;6,83
8/9/1985;8;9;1985;12,25;20,5;4;0;0;0;0;0;9,4;82;7,2;44;2,3;10,4;;13;16.1;2.7;4,36
9/9/1985;9;9;1985;8,85;17,8;-0,10;0;0;0;1;1;4,4;38;6;45;-0,2;4,8;;6;10.1;1.8;9,52
10/9/1985;10;9;1985;9,35;18,1;0,6;0;0;0;0;0;0,7;6;8,9;66;5,3;3,2;;4;5.6;1.1;8,78
11/9/1985;11;9;1985;8,30;12,8;3,8;12,3;0;0;0;0;0,0;0;10,3;95;7,4;3,2;;4;4.8;0.7;8,53
12/9/1985;12;9;1985;8,90;11;6,8;4;0;0;0;0;0,3;3;9,7;88;6,5;3,2;;4;5.2;1.0;1,14
13/9/1985;13;9;1985;5,65;7,8;3,5;5;0;0;0;0;0,0;0;7,8;87;3,4;7,2;;9;4.9;0.9;19,53
14/9/1985;14;9;1985;5,20;7,4;3;7,6;0;0;0;0;0,0;0;8,1;90;3,9;1,6;;2;4.9;0.7;21,82
15/9/1985;15;9;1985;8,00;11;5;0;0;0;0;0;1,0;8;8,7;77;5;4,8;;6;6.2;1.1;8,00
16/9/1985;16;9;1985;9,25;16,1;2,4;0;0;0;0;0;8,4;71;9,4;77;6,1;2,4;;3;15.8;1.6;8,06
17/9/1985;17;9;1985;10,45;18,8;2,1;0;0;0;0;0;7,0;59;9,8;67;6,7;5,6;;7;14.1;1.8;7,04
18/9/1985;18;9;1985;13,45;19,8;7,1;0;0;0;0;0;6,8;57;7,8;56;3,4;4,8;;6;14.0;2.4;0,00
19/9/1985;19;9;1985;13,20;22,9;3,5;0;0;0;0;0;5,3;44;7,7;46;3,2;12,8;;16;12.1;3.2;4,33
20/9/1985;20;9;1985;18,05;21,8;14,3;0;0;0;0;0;9,5;79;6,4;31;0,6;16,8;;21;17.8;5.3;0,00
21/9/1985;21;9;1985;10,80;18,1;3,5;0;0;0;0;0;6,6;55;6,4;45;0,6;4,8;;6;14.0;2.3;5,75
22/9/1985;22;9;1985;14,55;19,1;10;0;0;0;0;0;7,5;62;9,1;55;5,6;7,2;;9;15.3;2.8;0,00
23/9/1985;23;9;1985;16,40;24;8,8;0;0;0;0;0;9,0;74;10,2;53;7,3;3,2;;4;17.5;2.7;0,00
24/9/1985;24;9;1985;15,85;24,1;7,6;0;0;0;0;0;7,3;60;10,5;52;7,7;5,6;;7;15.3;2.7;0,00
25/9/1985;25;9;1985;16,40;20,4;12,4;0;0;0;0;0;0,8;7;9,8;59;6,7;4;;5;6.5;2.2;0,00
26/9/1985;26;9;1985;11,30;19,5;3,1;0;0;0;0;0;9,2;75;5,8;42;-0,7;1,6;;2;18.1;2.3;5,71
27/9/1985;27;9;1985;10,95;23,5;-1,60;0;0;0;1;1;9,1;74;4,8;33;-3,3;6,4;;8;18.1;2.9;8,22
28/9/1985;28;9;1985;14,35;24,5;4,2;0;0;0;0;0;8,9;72;6,8;38;1,5;5,6;;7;17.9;3.1;3,31
29/9/1985;29;9;1985;17,15;27;7,3;0;0;0;0;0;9,9;80;10,2;50;7,3;3,2;;4;19.4;3.0;0,00
30/9/1985;30;9;1985;19,75;29,5;10;0;0;0;0;0;6,0;48;9,7;49;6,5;0,8;;1;14.1;2.7;0,00
1/10/1985;1;10;1985;14,60;21,5;7,7;1,3;0;0;0;0;9,7;78;7,8;43;3,4;1,6;;2;19.4;2.7;0,00
2/10/1985;2;10;1985;12,05;17,5;6,6;4;0;0;0;0;5,2;42;9,5;76;6,2;1,6;;2;13.1;2.0;0,88
3/10/1985;3;10;1985;12,85;23,5;2,2;0;0;0;0;0;9,3;74;9,4;59;6,1;3,2;;4;19.0;2.6;5,41
4/10/1985;4;10;1985;15,20;21,1;9,3;0;0;0;0;0;5,1;40;12;69;9,7;3,2;;4;13.2;2.3;0,00
5/10/1985;5;10;1985;15,65;23,4;7,9;0;0;0;0;0;10,8;85;6,3;38;0,4;6,4;;8;21.4;3.7;0,00
