Fecha;Temperatura_Abrigo_150cm;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Temperatura_Suelo_10cm_Media;Precipitacion_Pluviometrica;Precipitacion_Cronologica;Precipitacion_Maxima_30minutos;Tesion_Vapor_Media;Humedad_Media;Humedad_Media_8_14_20;Rocio_Medio;Duracion_Follaje_Mojado;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Direccion_Viento_1000cm;Velocidad_Viento_Maxima;Horas_Frio;Unidades_Frio
2019-03-21;17.35347;25.7;8.2;19.31528;0.0;0.0;0.0;9.857681;47;48;6.638261;0.0;2.216667;C ;2.770833;C ;17.0;0.0;-14.35901
2019-03-22;19.27917;26.9;10.0;19.36875;0.0;0.0;0.0;12.03332;63;63;9.637124;4.016667;1.436805;C ;1.796007;C ;17.6;0.0;-9.960001
2019-03-23;19.27708;28.2;10.3;19.51806;0.0;0.0;0.0;9.261906;46;33;5.303216;1.233333;4.697917;C ;5.872396;C ;35.1;0.0;-12.035
2019-03-24;13.75208;23.6;2.8;18.2625;0.0;0.0;0.0;9.030293;65;52;5.443917;5.333333;1.772222;C ;2.215278;C ;19.5;5.975997;0.08299884
2019-03-25;14.32778;25.4;4.7;17.89097;0.0;0.0;0.0;10.13643;69;62;7.102153;4.983334;1.725;C ;2.15625;C ;16.1;2.49;1.161999
2019-03-26;13.97222;24.4;3.1;17.46528;0.0;0.0;0.0;8.215837;57;46;4.038204;5.966666;2.225695;C ;2.782119;C ;18.8;5.477998;-2.158
2019-03-27;16.97986;25.2;10.6;17.21805;0.0;0.0;0.0;11.94534;57;56;9.340599;0.0;4.615278;E ;5.769097;C ;35.5;0.0;-11.205
2019-03-28;19.77708;31.2;8.3;17.95486;0.0;0.0;0.0;14.7018;73;76;12.60162;8.566666;1.195139;C ;1.493924;C ;12.4;0.0;-9.544999
2019-03-29;19.69653;32.3;9.2;18.68681;0.0;0.0;0.0;14.42383;70;76;12.17181;8.499998;0.8506943;C ;1.063368;C ;10.6;0.0;-9.378999
2019-03-30;16.62361;29.8;4.0;18.27639;0.0;0.0;0.0;10.90474;67;61;8.06204;6.266665;1.364584;C ;1.705729;C ;15.2;4.813998;-2.075
2019-03-31;18.16805;31.1;8.6;18.48679;0.0;0.0;0.0;15.55318;70;62;13.28974;8.166663;1.115278;C ;1.394097;C ;21.9;0.0;-10.624
2019-04-01;21.86389;32.4;11.9;19.57639;0.0;0.0;0.0;14.40528;65;63;12.27651;2.466667;0.8388888;C ;1.048611;C ;8.5;0.0;-14.44201
2019-04-02;22.24791;31.2;11.9;19.54652;0.0;0.0;0.0;10.32665;49;52;7.107485;3.516667;3.209723;C ;4.012153;C ;20.9;0.0;-13.61201
2019-04-03;16.18264;31.5;3.5;18.35278;0.25;0.0;0.0;9.111727;54;43;5.402644;3.916667;2.774305;C ;3.467882;C ;34.0;6.805997;-6.308001
2019-04-04;17.7375;24.6;12.3;18.39653;0.0;0.25;0.25;8.937082;49;43;5.154964;0.45;5.421527;W ;6.776909;C ;29.2;0.0;-8.963998
2019-04-05;14.92639;28.2;4.2;17.21319;0.0;0.0;0.0;8.515964;61;64;4.486585;3.950001;1.124306;C ;1.405382;C ;9.1;6.141997;3.319999
2019-04-06;14.73264;30.8;2.5;16.60764;0.0;0.0;0.0;9.509882;62;51;6.050781;4.450001;0.9194445;C ;1.149306;C ;12.4;7.303997;-0.9960002
2019-04-07;17.05069;34.2;4.9;17.01806;0.0;0.0;0.0;11.99204;72;71;9.406747;12.31667;0.5479166;C ;0.6848958;C ;8.5;4.647998;-0.8300008
2019-04-08;16.34514;34.4;5.2;17.16666;0.0;0.0;0.0;12.27654;72;64;9.834345;8.516664;1.283334;C ;1.604167;C ;13.1;3.817999;-1.826001
2019-04-09;17.18194;31.4;6.2;17.25209;0.0;0.0;0.0;9.619452;55;52;6.29766;0.5;1.396528;C ;1.74566;C ;16.2;0.664;-8.216998
2019-04-10;18.49445;26.1;6.6;17.13888;0.0;0.0;0.0;10.69175;57;54;7.856537;0.8833334;2.143056;C ;2.67882;C ;17.8;0.498;-8.880999
2019-04-11;15.80486;28.2;5.5;16.7757;0.0;0.0;0.0;11.22996;68;67;8.602658;7.466664;1.614583;C ;2.018229;C ;19.0;2.822;-2.904999
2019-04-12;18.65209;28.8;10.4;17.00486;0.0;0.0;0.0;11.0727;51;45;7.97396;0.0;1.204167;C ;1.505208;C ;15.9;0.0;-14.94001
2019-04-13;18.57292;27.0;12.4;17.1132;0.0;0.0;0.0;8.419621;43;45;4.348431;0.0;2.04375;C ;2.554687;C ;20.4;0.0;-9.794001
2019-04-14;14.14722;24.6;2.2;16.06875;0.0;0.0;0.0;7.297227;53;47;2.395155;0.8000001;2.234722;C ;2.793402;C ;28.9;5.145998;0.9129995
2019-04-15;11.06111;23.9;-0.4;15.16944;0.0;0.0;0.0;8.198767;71;70;3.993881;7.599998;0.9062499;C ;1.132812;C ;12.0;11.786;5.062999
2019-04-16;13.27361;27.5;4.4;15.09167;0.0;0.0;0.0;10.69007;74;67;7.836065;5.283333;0.7736112;C ;0.967014;C ;9.1;3.983999;2.738999
2019-04-17;14.53334;27.5;5.5;15.34445;0.0;0.0;0.0;11.47557;73;66;8.801334;6.149999;1.215278;C ;1.519097;C ;20.4;4.149999;0.7469999
2019-04-18;13.24792;24.6;4.9;15.2618;0.0;0.0;0.0;11.25829;80;79;8.539338;14.48334;0.6131943;C ;0.766493;C ;8.4;5.145998;4.813998
2019-04-19;13.45833;27.5;1.5;14.86528;0.0;0.0;0.0;9.327041;69;62;5.83089;9.249998;1.204861;C ;1.506076;C ;18.3;6.805997;2.158002
2019-04-20;11.325;25.9;0.3;14.39236;0.0;0.0;0.0;8.493129;74;74;4.415475;13.91667;0.8270832;C ;1.033854;C ;15.1;9.96;2.572999
2019-04-21;11.58889;25.8;0.8;14.18681;0.0;0.0;0.0;9.001339;74;77;5.265134;13.73334;1.099306;C ;1.374133;C ;11.8;9.96;2.490001
2019-04-22;13.3125;28.3;1.8;14.19653;0.0;0.0;0.0;9.320676;66;62;5.756073;9.049998;2.103473;C ;2.629341;C ;19.2;7.801996;-0.6639988
2019-04-23;14.32362;22.3;5.0;14.46945;0.0;0.0;0.0;10.57032;67;66;7.625444;6.299999;3.797916;C ;4.747395;C ;23.4;3.817999;-2.241
2019-04-24;14.1382;20.8;9.3;14.8611;8.75;0.0;0.0;12.36065;77;81;9.953414;0.0;2.507639;C ;3.134548;C ;17.2;0.0;-1.328
2019-04-25;12.55069;15.4;10.5;14.99097;9.75;18.5;2.25;13.038;90;94;10.87142;19.76666;1.131251;C ;1.414063;C ;13.8;0.0;5.395001
2019-04-26;13.80556;20.4;8.9;15.25972;0.0;0.0;0.0;12.21064;82;81;9.723783;17.8;0.6527778;C ;0.8159722;C ;9.4;1.66;4.315998
2019-04-27;10.65;20.9;5.5;14.37709;0.25;0.25;0.25;11.38095;85;87;8.400444;17.60001;0.3236111;C ;0.4045138;C ;5.3;5.809998;9.711003
2019-04-28;13.33194;24.9;5.7;14.23542;0.25;0.25;0.25;10.26426;65;58;6.985121;9.616666;1.372917;C ;1.716146;C ;15.3;3.485999;0.8299999
2019-04-29;14.14514;20.3;5.4;13.96458;0.0;0.0;0.0;6.743157;47;39;1.20802;0.3;3.99236;W ;4.99045;C ;25.4;2.158;1.742999
2019-04-30;7.301389;16.7;-2.5;12.56388;0.75;0.0;0.0;7.353836;77;79;2.380844;2.333333;0.9423617;C ;1.177952;C ;12.6;13.11401;9.960001
2019-05-01;12.53125;24.9;4.8;12.81319;0.0;0.75;0.5;9.880806;65;61;6.756902;5.066667;3.228472;C ;4.03559;C ;31.9;0.332;-1.826
2019-05-02;18.27639;21.5;12.8;13.87151;0.5;0.5;0.25;11.88064;63;74;9.341296;0.7166668;5.272223;NW;6.59028;C ;34.2;0.0;-12.53301
2019-05-03;12.8632;19.4;5.1;13.875;3.5;1.0;0.5;11.24966;78;68;8.602667;11.73334;1.510417;C ;1.888021;C ;15.0;2.49;4.398999
2019-05-04;14.56389;24.6;8.9;14.39514;0.0;2.5;1.25;11.22729;72;62;8.436929;10.05;1.874306;C ;2.342882;C ;22.6;0.0;-1.494
2019-05-05;12.82222;23.0;4.9;13.58958;0.0;0.0;0.0;9.591763;75;77;6.32281;4.0;1.640278;C ;2.050347;C ;24.3;8.133996;6.639997
2019-05-06;9.62639;22.0;0.6;12.75209;0.0;0.0;0.0;8.878511;70;63;5.025826;11.03334;2.184028;C ;2.730035;C ;20.8;8.465997;-1.991999
2019-05-07;13.8625;21.8;5.2;13.37083;0.25;0.0;0.0;11.0086;79;84;8.27872;7.349998;1.079861;C ;1.349826;C ;11.2;4.481998;4.813996
2019-05-08;10.69652;13.8;5.6;13.33818;2.0;0.5;0.25;12.55936;90;93;10.15583;19.05;1.369445;C ;1.711806;C ;9.9;;6.308003
2019-05-09;14.42986;20.6;12.3;14.17639;0.0;1.75;0.75;12.17179;74;70;9.669607;10.31667;3.225;W ;4.03125;C ;24.8;0.0;-2.656
2019-05-10;13.63402;20.8;5.6;13.84028;0.0;0.0;0.0;8.710415;66;73;4.932412;3.483334;2.135417;C ;2.669271;C ;16.3;4.813998;4.564998
2019-05-11;11.04722;23.1;1.2;12.73611;0.0;0.0;0.0;9.683615;73;71;6.391619;2.15;1.59375;C ;1.992188;C ;16.0;2.656;5.892999
2019-05-12;13.45417;26.7;2.6;12.84236;0.0;0.0;0.0;9.645592;64;57;6.319886;9.116665;2.690278;C ;3.362848;C ;23.9;6.141997;-1.909
2019-05-13;12.35972;21.3;-0.3;12.53403;0.0;0.0;0.0;6.709528;62;63;1.183174;2.9;1.184722;C ;1.480903;C ;13.7;9.295999;3.734999
2019-05-14;8.822224;22.6;-0.2;11.64931;0.0;0.0;0.0;8.867577;79;79;4.972053;12.61667;1.4;C ;1.75;C ;12.9;12.61601;4.564999
2019-05-15;8.271527;21.0;-1.2;11.40208;0.0;0.0;0.0;9.083858;83;81;5.175392;11.08334;0.6104166;C ;0.7630208;C ;12.8;10.292;3.568998
2019-05-16;10.29653;17.7;5.4;11.67014;0.25;0.25;0.25;11.32085;90;87;8.69891;12.78334;0.7888886;C ;0.9861108;C ;11.1;4.481998;12.035
2019-05-17;9.308332;20.8;1.6;11.57639;0.0;0.0;0.0;9.298683;76;64;5.572784;12.7;1.978472;C ;2.47309;C ;22.3;8.631997;8.714998
2019-05-18;11.13889;18.9;-0.9;11.15764;0.0;0.0;0.0;6.009291;57;63;-0.2817213;0.4666667;2.972917;C ;3.716146;C ;19.5;10.126;6.805998
2019-05-19;6.311806;19.4;-3.6;10.10625;4.0;0.0;0.0;6.490717;70;66;0.6983344;2.033333;0.8520833;C ;1.065104;C ;16.2;13.61201;5.228998
2019-05-20;8.113196;11.1;5.7;10.61805;0.75;4.5;1.0;9.545678;92;94;6.152258;13.83334;2.943055;S ;3.678819;C ;22.9;7.137997;
2019-05-21;5.171527;16.5;-2.0;9.731252;0.0;0.25;0.25;7.115352;85;79;1.776345;4.533334;1.380556;C ;1.725695;C ;13.3;15.77001;4.398999
2019-05-22;4.327083;17.1;-3.2;8.929859;0.25;0.25;0.25;6.838389;85;82;1.238681;2.816667;1.605556;C ;2.006945;C ;14.5;15.93601;3.485999
2019-05-23;7.592361;20.9;-1.7;8.712498;0.0;0.0;0.0;7.236146;71;67;2.197315;7.749997;1.534722;C ;1.918403;C ;11.5;12.78201;7.303997
2019-05-24;9.666667;22.7;2.5;9.339583;0.0;0.0;0.0;6.455539;58;60;0.443799;0.0;1.636806;C ;2.046007;C ;13.6;10.79;11.205
2019-05-25;7.512499;19.7;0.7;9.433331;0.0;0.0;0.0;7.052769;73;69;1.953924;0.0;0.6951389;C ;0.8689236;C ;7.7;12.118;9.877002
2019-05-26;9.009027;16.9;3.6;9.572219;0.25;0.25;0.25;6.552271;64;62;0.9397704;0.0;1.361806;C ;1.702258;C ;17.2;12.28401;13.44601
2019-05-27;7.366667;15.7;1.3;9.539581;0.0;0.0;0.0;7.879393;81;83;3.4947;6.066665;0.8062499;C ;1.007812;C ;9.8;14.27601;13.36301
2019-05-28;3.949305;15.1;-4.1;8.696526;0.0;0.0;0.0;6.279871;83;82;0.1579912;3.066667;0.5215275;C ;0.6519094;C ;9.0;15.93601;4.232999
2019-05-29;2.049305;5.6;-3.8;8.008333;18.25;14.0;1.5;7.678366;100;100;2.967361;20.34999;2.315972;C ;2.894965;C ;20.9;;
2019-05-30;5.293055;8.7;3.3;8.280549;0.0;4.25;1.0;9.036587;98;99;5.436048;14.91668;1.558334;C ;1.947917;C ;14.2;16.10201;
2019-05-31;7.820139;9.7;6.3;9.074306;0.25;0.25;0.25;10.53732;98;97;7.722372;3.983334;1.419445;C ;1.774306;C ;12.6;2.324;
2019-06-01;7.304165;14.1;1.5;9.02361;0.5;0.0;0.0;8.842578;91;86;5.000105;17.01667;0.4770833;C ;0.5963541;C ;8.8;15.43801;18.17702
2019-06-02;8.522917;19.3;1.5;8.87361;0.0;0.5;0.25;8.63799;82;81;4.74168;13.00001;2.234028;C ;2.792535;C ;18.9;12.61601;9.296001
2019-06-03;4.839583;15.6;-2.1;8.427785;0.0;0.0;0.0;8.433438;92;88;4.018803;4.783333;0.3951389;C ;0.4939236;C ;7.3;14.27601;10.043
2019-06-04;8.214583;15.0;5.3;9.061102;0.5;0.5;0.25;10.65698;94;91;7.791225;12.31667;0.6326387;C ;0.7907984;C ;7.9;9.295999;16.26801
2019-06-05;11.68194;18.4;6.1;9.800006;0.0;0.0;0.0;10.06286;73;66;7.02542;5.683332;2.364583;C ;2.955729;C ;14.9;0.498;6.723002
2019-06-06;12.2375;16.7;5.6;9.924302;0.0;0.0;0.0;7.888819;59;61;3.470002;0.0;6.391666;NW;7.989583;C ;34.1;1.494;8.300002
2019-06-07;8.947917;17.6;0.8;8.998614;0.0;0.0;0.0;6.751605;60;52;1.356004;0.06666667;3.021528;N ;3.77691;C ;13.7;8.797997;14.02701
2019-06-08;7.32361;16.0;-1.7;8.568057;0.0;0.0;0.0;7.020639;79;75;1.850208;6.133332;0.859722;C ;1.074652;C ;9.1;14.44201;11.20501
2019-06-09;6.216667;22.4;-4.1;7.929859;0.0;0.0;0.0;6.012616;67;62;-0.4186195;0.8833334;1.50625;C ;1.882813;C ;21.4;11.288;1.245
2019-06-10;7.75486;16.6;-1.8;8.074998;0.0;0.0;0.0;6.060761;70;68;-0.3160636;2.466667;1.411806;C ;1.764757;C ;18.2;12.78201;8.466002
2019-06-11;4.410417;13.6;-1.2;7.742362;0.0;0.0;0.0;6.387712;79;75;0.6018569;0.0;0.9590279;C ;1.198785;C ;11.6;16.76601;10.45801
2019-06-12;5.061111;17.6;-3.3;7.502775;0.0;0.0;0.0;6.538751;79;74;0.8460796;3.683334;0.7270833;C ;0.9088541;C ;10.4;15.93601;7.635997
2019-06-13;7.977082;15.6;-0.1;8.012501;0.0;0.0;0.0;8.503517;77;70;4.28285;1.366667;2.068056;C ;2.58507;C ;19.2;9.794;17.34702
2019-06-14;4.863888;13.4;-2.5;7.522919;0.0;0.0;0.0;6.289325;82;76;0.3193195;6.183332;1.016667;C ;1.270834;C ;8.3;16.60001;7.469999
2019-06-15;2.302083;9.2;-4.1;6.656946;3.25;2.75;0.5;7.711489;94;91;2.719547;11.25;1.389583;C ;1.736979;C ;19.6;13.28001;
2019-06-16;7.109723;8.5;5.9;7.841671;15.25;5.0;1.0;10.03951;100;100;7.020933;20.81666;4.49236;S ;5.61545;C ;20.5;10.624;
2019-06-17;7.800692;10.4;6.7;8.510422;2.0;12.75;2.0;10.57389;99;99;7.764315;9.800002;4.940278;W ;6.175347;C ;18.6;5.477998;
2019-06-18;10.67014;15.7;7.3;8.62431;0.25;0.25;0.25;7.999797;61;57;3.721434;0.0;11.89653;W ;14.87066;C ;42.3;0.0;10.20901
2019-06-19;11.74236;19.0;4.5;8.663191;0.0;0.0;0.0;7.330889;62;63;2.482536;5.349999;3.163195;C ;3.953994;C ;25.4;5.311998;7.054996
2019-06-20;4.368751;12.0;-1.3;7.988886;0.0;0.0;0.0;7.110043;87;85;2.013202;12.93334;0.692361;C ;0.8654512;C ;8.8;16.93201;
2019-06-21;5.345139;19.2;-1.9;7.379862;0.0;0.0;0.0;7.052077;83;79;1.790158;4.916667;1.107639;C ;1.384549;C ;9.0;15.93601;3.154
2019-06-22;5.102778;19.2;-2.4;7.11458;0.0;0.0;0.0;7.329553;84;80;2.299886;1.283333;0.5090275;C ;0.6362844;C ;6.9;15.60401;6.888998
2019-06-23;7.1;18.5;-1.5;7.30278;0.0;0.0;0.0;7.130692;78;72;2.020937;3.8;2.437501;C ;3.046876;C ;21.8;14.44201;4.398999
2019-06-24;3.434722;14.5;-2.8;6.739582;0.25;0.25;0.25;5.829043;74;68;-0.8797546;2.316667;5.170834;C ;6.463542;C ;35.5;15.43801;10.873
2019-06-25;7.141668;15.0;-2.2;6.449306;0.0;0.0;0.0;4.951078;48;50;-2.9181;0.0;6.622221;N ;8.277777;C ;36.2;9.461999;9.628009
2019-06-26;12.75417;17.3;9.8;7.340972;0.0;0.0;0.0;6.282716;43;47;0.1553214;0.0;8.029169;NW;10.03646;C ;26.6;0.0;6.058999
2019-06-27;12.00625;17.7;6.3;8.068746;1.0;1.0;0.5;8.432015;61;63;4.46524;1.5;6.136804;NW;7.671005;C ;26.1;0.664;6.640002
2019-06-28;7.372221;11.2;2.0;8.359725;3.75;0.0;0.0;8.247621;85;80;4.123824;4.966667;3.376389;C ;4.220486;C ;19.1;16.76601;
2019-06-29;5.375693;6.4;2.8;8.227089;2.25;5.75;0.75;8.513109;99;99;4.595663;22.64999;1.357639;C ;1.697049;C ;10.4;;
2019-06-30;3.779167;10.7;-1.8;7.253472;0.0;0.25;0.25;6.304021;85;86;0.2902905;8.449997;1.138194;C ;1.422743;C ;17.0;17.76202;
2019-07-01;2.361111;10.8;-4.3;6.023611;0.0;0.0;0.0;5.746737;71;64;-0.9403381;0.85;1.847917;C ;2.309896;C ;23.0;11.288;
2019-07-02;9.311807;12.8;2.6;6.509724;0.25;0.0;0.0;5.79706;53;49;-0.8431222;0.0;7.775;W ;9.71875;C ;46.4;7.137997;18.17702
2019-07-03;5.258331;7.6;2.8;6.711802;5.25;5.25;1.25;8.063358;94;99;3.711521;16.71668;0.8305554;C ;1.038194;C ;9.1;21.58002;
2019-07-04;3.647221;10.3;-0.8;6.912503;0.0;0.25;0.25;6.76376;91;90;1.299803;8.666664;0.4854166;C ;0.6067708;C ;7.0;20.25202;
2019-07-05;1.170139;12.0;-6.1;5.71389;0.0;0.0;0.0;5.965274;88;84;-0.7376966;3.650001;1.282639;C ;1.603299;C ;12.5;17.76202;
2019-07-06;4.221529;16.5;-3.1;5.420137;0.0;0.0;0.0;6.660707;84;81;1.043719;4.166667;0.5194444;C ;0.6493055;C ;7.5;16.26801;4.730999
2019-07-07;3.783333;12.4;-0.5;5.609724;0.0;0.0;0.0;7.179829;92;91;2.135995;11.51667;0.5819445;C ;0.7274306;C ;7.3;18.75802;
2019-07-08;5.079168;18.4;-1.8;5.829168;0.25;0.25;0.25;7.461717;86;83;2.582703;10.76667;0.678472;C ;0.8480901;C ;7.8;16.76601;6.971997
2019-07-09;4.960417;19.8;-3.5;5.877084;0.0;0.0;0.0;7.125601;84;81;1.762848;5.05;0.4277777;C ;0.5347221;C ;8.3;15.77001;2.075
2019-07-10;5.097222;19.1;-3.5;5.927779;0.0;0.0;0.0;7.352064;85;81;2.217034;4.35;0.529861;C ;0.6623262;C ;8.4;15.77001;4.149999
2019-07-11;6.509028;17.2;1.4;6.338189;0.0;0.0;0.0;7.605056;84;78;2.971547;12.85001;0.6666664;C ;0.8333331;C ;8.4;15.27201;12.94801
2019-07-12;4.54375;17.4;-2.7;5.997915;0.25;0.25;0.25;6.300646;81;76;0.2817266;2.716667;0.7770832;C ;0.971354;C ;8.5;16.10201;3.817999
2019-07-13;5.413196;18.0;-2.5;5.815973;0.0;0.0;0.0;6.290619;75;70;0.3154203;2.516667;2.356251;C ;2.945313;C ;23.1;15.77001;3.32
2019-07-14;6.332638;16.4;-0.7;6.083333;0.0;0.0;0.0;5.933671;63;56;-0.5271632;0.0;5.423611;C ;6.779514;C ;36.7;10.126;5.727001
2019-07-15;8.53264;16.2;1.0;6.320141;0.0;0.0;0.0;5.733373;60;65;-0.9189471;0.0;2.881251;C ;3.601563;C ;17.8;11.62;11.70301
2019-07-16;3.452778;15.3;-2.0;5.846526;0.0;0.0;0.0;6.334414;84;84;0.4205231;0.0;0.7666665;C ;0.9583331;C ;8.0;17.59602;6.972
2019-07-17;7.08611;18.2;-1.4;6.072225;0.75;0.75;0.25;7.624477;70;60;2.868032;1.216667;4.384722;C ;5.480902;C ;31.8;9.794;9.545001
2019-07-18;8.269444;16.5;-2.0;6.320835;0.0;0.0;0.0;5.232994;58;63;-2.186143;0.0;3.276389;C ;4.095487;C ;22.5;13.11401;10.209
2019-07-19;3.588194;16.1;-4.1;5.366664;0.25;0.0;0.0;5.174862;71;60;-2.441321;0.0;4.018055;C ;5.022569;C ;37.3;15.60401;5.560997
2019-07-20;5.74375;15.2;-0.8;5.761802;0.0;0.25;0.25;7.20175;74;72;2.245847;4.116667;2.554861;C ;3.193576;C ;38.0;11.62;11.86901
2019-07-21;11.05139;15.2;4.8;6.732637;0.0;0.0;0.0;5.807584;49;48;-0.9039188;0.0;7.105555;NW;8.881944;C ;33.9;5.145998;12.61601
2019-07-22;5.561804;13.4;-3.8;6.030556;0.0;0.0;0.0;4.939496;62;58;-3.111299;0.45;3.423612;C ;4.279514;C ;19.4;15.43801;10.54101
2019-07-23;2.428472;13.4;-6.7;4.953473;0.0;0.0;0.0;4.646889;71;67;-3.784668;0.3666667;2.152084;C ;2.690105;C ;15.4;16.60001;6.224998
2019-07-24;2.109027;16.3;-7.8;4.456252;0.0;0.0;0.0;4.537081;71;67;-4.119122;0.7833334;1.069445;C ;1.336806;C ;10.7;16.43401;4.149999
2019-07-25;3.242361;17.3;-5.8;4.394445;0.0;0.0;0.0;5.077555;71;67;-2.602558;0.45;0.8270831;C ;1.033854;C ;9.2;15.77001;4.730999
2019-07-26;8.489582;21.1;-1.8;5.286108;0.0;0.0;0.0;6.611704;63;56;1.013394;0.0;1.734722;C ;2.168403;C ;18.0;11.454;4.647999
2019-07-27;4.574305;15.8;-5.0;5.377775;0.0;0.0;0.0;5.704281;67;61;-1.051098;1.333333;2.063889;C ;2.579861;C ;24.7;10.126;5.146001
2019-07-28;9.822917;18.8;2.4;6.351389;0.0;0.0;0.0;6.792356;58;57;1.43403;0.06666667;1.173611;C ;1.467014;C ;13.5;6.639997;10.707
2019-07-29;11.82431;20.0;1.5;7.112501;0.0;0.0;0.0;7.352826;56;58;2.521838;0.03333334;2.575;C ;3.21875;C ;21.4;7.303997;1.494002
2019-07-30;14.33194;23.2;2.6;8.041676;0.0;0.0;0.0;8.219963;53;57;4.132726;0.0;3.390278;C ;4.237848;C ;23.5;4.149999;-4.648
2019-07-31;13.81597;17.9;7.3;8.495831;0.0;0.0;0.0;5.7684;40;40;-1.065835;0.0;9.642363;NW;12.05295;C ;36.3;0.0;3.651999
2019-08-01;10.97986;17.0;6.7;7.973612;0.0;0.0;0.0;5.495687;45;45;-1.588145;0.0;10.01042;W ;12.51303;C ;46.1;3.983999;11.62
2019-08-02;9.012501;16.4;1.4;7.472221;0.0;0.0;0.0;5.121367;48;49;-2.414635;0.0;4.188192;N ;5.23524;C ;24.3;9.96;14.69101
2019-08-03;7.468751;21.5;-3.7;6.856943;0.0;0.0;0.0;5.003636;58;53;-2.748856;0.0;1.787501;C ;2.234376;C ;16.5;13.77801;2.241
2019-08-04;6.703473;23.0;-4.7;6.584721;0.0;0.0;0.0;5.231567;63;61;-2.201238;0.0;1.209028;C ;1.511285;C ;11.0;13.94401;-0.6639999
2019-08-05;8.06111;28.9;-5.7;6.470832;0.0;0.0;0.0;4.615101;50;48;-4.103956;0.45;1.415278;C ;1.769097;C ;12.8;9.295999;-4.98
2019-08-06;13.44166;17.7;7.4;7.214586;0.0;0.0;0.0;5.009232;36;37;-2.892202;0.0;9.695833;W ;12.11979;C ;35.7;1.66;5.643997
2019-08-07;7.890972;15.9;-0.9;6.88333;0.0;0.0;0.0;4.49029;47;47;-4.226319;0.0;3.318056;C ;4.14757;C ;22.3;13.11401;11.70301
2019-08-08;4.7125;15.6;-6.0;6.118057;0.0;0.0;0.0;4.295786;60;61;-4.820393;0.2666667;1.109722;C ;1.387153;C ;14.2;15.43801;4.481998
2019-08-09;3.452777;18.5;-8.4;5.34236;0.0;0.0;0.0;3.864655;53;46;-6.302291;0.0;4.043751;C ;5.054688;C ;22.8;10.292;2.406999
2019-08-10;7.805556;13.1;-1.6;5.693058;0.0;0.0;0.0;4.585629;46;50;-3.949572;0.0;1.901389;C ;2.376737;C ;11.1;8.299996;15.68701
2019-08-11;8.701388;17.5;-2.6;6.32222;0.5;0.0;0.0;5.915623;58;51;-0.5777161;1.383333;6.130554;W ;7.663193;C ;28.0;10.458;6.473998
2019-08-12;5.255556;12.6;0.8;6.972921;1.5;2.0;0.25;7.861533;98;100;3.338246;15.26668;1.43125;C ;1.789063;C ;13.0;22.74203;19.58802
2019-08-13;1.658334;13.2;-6.3;5.885413;0.25;0.25;0.25;5.624814;80;74;-1.43757;1.683333;2.167361;C ;2.709202;C ;21.4;17.26402;8.299997
2019-08-14;4.68264;12.9;-1.8;5.746527;0.0;0.0;0.0;5.540674;69;70;-1.366907;0.0;1.342361;C ;1.677951;C ;19.2;16.43401;12.11801
2019-08-15;2.81875;11.2;-4.2;5.556944;0.0;0.0;0.0;6.951659;92;91;1.510807;6.333332;1.955556;C ;2.444445;C ;20.8;17.76202;
2019-08-16;4.213889;16.9;-3.6;5.478473;0.0;0.0;0.0;6.999498;85;81;1.599014;4.866668;1.504167;C ;1.880209;C ;9.6;15.93601;6.723
2019-08-17;8.454864;18.0;0.5;6.571529;1.75;1.25;0.25;8.691685;78;80;4.882324;5.166666;4.16875;S ;5.210938;C ;24.5;11.122;13.52901
2019-08-18;5.677778;9.3;2.1;7.106944;0.5;1.0;0.25;5.951967;66;66;-0.3800641;0.4666667;3.497222;S ;4.371528;C ;22.8;18.42602;
2019-08-19;5.122915;6.8;3.5;6.706943;0.0;0.0;0.0;6.847002;78;76;1.508294;0.2166667;2.831249;SE;3.539062;C ;12.6;;
2019-08-20;5.099998;7.4;3.9;6.759029;0.5;0.25;0.25;8.367374;95;93;4.394675;8.483331;2.481944;C ;3.10243;C ;16.8;22.90803;
2019-08-21;6.759723;12.2;2.5;7.181944;0.25;0.5;0.25;8.447987;90;90;4.442346;11.86667;1.628473;C ;2.035591;C ;14.0;15.27201;
2019-08-22;6.045139;19.5;-2.8;7.064582;1.0;1.0;0.75;7.630676;80;73;2.708975;1.116667;1.313889;C ;1.642362;C ;10.5;12.78201;4.232999
2019-08-23;10.29722;16.6;4.7;7.789583;0.0;0.0;0.0;8.704679;68;69;4.888636;0.03333334;1.00625;C ;1.257813;C ;9.7;3.319999;12.11801
2019-08-24;11.65903;21.9;3.1;8.621528;0.0;0.0;0.0;9.317401;72;69;5.906501;3.566667;1.001389;C ;1.251736;C ;10.7;5.145998;4.896999
2019-08-25;12.82222;20.0;7.9;9.357636;0.0;0.0;0.0;8.156526;59;62;3.934114;0.4333334;1.488889;C ;1.861111;C ;12.5;0.166;2.323998
2019-08-26;9.735416;19.1;2.1;8.924998;0.25;0.25;0.25;8.417072;72;64;4.202137;5.999999;2.693056;C ;3.36632;C ;22.2;8.465997;9.296
